date,NASDAQ
17/09/2013,3745.7
16/09/2013,3717.85
13/09/2013,3722.18
12/09/2013,3715.97
11/09/2013,3725.01
10/09/2013,3729.02
09/09/2013,3706.18
06/09/2013,3660.01
05/09/2013,3658.78
04/09/2013,3649.04
03/09/2013,3612.61
30/08/2013,3589.87
29/08/2013,3620.3
28/08/2013,3593.35
27/08/2013,3578.52
26/08/2013,3657.57
23/08/2013,3657.79
22/08/2013,3638.71
21/08/2013,3599.79
20/08/2013,3613.59
19/08/2013,3589.09
16/08/2013,3602.78
15/08/2013,3606.12
14/08/2013,3669.27
13/08/2013,3684.44
12/08/2013,3669.95
09/08/2013,3660.11
08/08/2013,3669.12
07/08/2013,3654.01
06/08/2013,3665.77
05/08/2013,3692.95
02/08/2013,3689.59
01/08/2013,3675.74
31/07/2013,3626.37
30/07/2013,3616.47
29/07/2013,3599.14
26/07/2013,3613.16
25/07/2013,3605.19
24/07/2013,3579.6
23/07/2013,3579.27
22/07/2013,3600.39
19/07/2013,3587.61
18/07/2013,3611.28
17/07/2013,3610.0
16/07/2013,3598.5
15/07/2013,3607.49
12/07/2013,3600.08
11/07/2013,3578.3
10/07/2013,3520.76
09/07/2013,3504.26
08/07/2013,3484.83
05/07/2013,3479.38
03/07/2013,3443.67
02/07/2013,3433.4
01/07/2013,3434.49
28/06/2013,3403.25
27/06/2013,3401.86
26/06/2013,3376.22
25/06/2013,3347.89
24/06/2013,3320.76
21/06/2013,3357.25
20/06/2013,3364.64
19/06/2013,3443.2
18/06/2013,3482.18
17/06/2013,3452.13
14/06/2013,3423.56
13/06/2013,3445.36
12/06/2013,3400.43
11/06/2013,3436.95
10/06/2013,3473.77
07/06/2013,3469.22
06/06/2013,3424.05
05/06/2013,3401.48
04/06/2013,3445.26
03/06/2013,3465.37
31/05/2013,3455.91
30/05/2013,3491.3
29/05/2013,3467.52
28/05/2013,3488.89
24/05/2013,3459.14
23/05/2013,3459.42
22/05/2013,3463.3
21/05/2013,3502.12
20/05/2013,3496.43
17/05/2013,3498.97
16/05/2013,3465.24
15/05/2013,3471.62
14/05/2013,3462.61
13/05/2013,3438.79
10/05/2013,3436.58
09/05/2013,3409.17
08/05/2013,3413.27
07/05/2013,3396.63
06/05/2013,3392.97
03/05/2013,3378.63
02/05/2013,3340.62
01/05/2013,3299.13
30/04/2013,3328.79
29/04/2013,3307.02
26/04/2013,3279.26
25/04/2013,3289.99
24/04/2013,3269.65
23/04/2013,3269.33
22/04/2013,3233.55
19/04/2013,3206.06
18/04/2013,3166.36
17/04/2013,3204.67
16/04/2013,3264.63
15/04/2013,3216.49
12/04/2013,3294.95
11/04/2013,3300.16
10/04/2013,3297.25
09/04/2013,3237.86
08/04/2013,3222.25
05/04/2013,3203.86
04/04/2013,3224.98
03/04/2013,3218.6
02/04/2013,3254.86
01/04/2013,3239.17
28/03/2013,3267.52
27/03/2013,3256.52
26/03/2013,3252.48
25/03/2013,3235.3
22/03/2013,3245.0
21/03/2013,3222.6
20/03/2013,3254.19
19/03/2013,3229.1
18/03/2013,3237.59
15/03/2013,3249.07
14/03/2013,3258.93
13/03/2013,3245.12
12/03/2013,3242.32
11/03/2013,3252.87
08/03/2013,3244.37
07/03/2013,3232.09
06/03/2013,3222.37
05/03/2013,3224.13
04/03/2013,3182.03
01/03/2013,3169.74
28/02/2013,3160.19
27/02/2013,3162.26
26/02/2013,3129.65
25/02/2013,3116.25
22/02/2013,3161.82
21/02/2013,3131.49
20/02/2013,3164.41
19/02/2013,3213.59
15/02/2013,3192.03
14/02/2013,3198.66
13/02/2013,3196.88
12/02/2013,3186.49
11/02/2013,3192.0
08/02/2013,3193.87
07/02/2013,3165.13
06/02/2013,3168.48
05/02/2013,3171.58
04/02/2013,3131.17
01/02/2013,3179.1
31/01/2013,3142.13
30/01/2013,3142.31
29/01/2013,3153.66
28/01/2013,3154.3
25/01/2013,3149.71
24/01/2013,3130.38
23/01/2013,3153.67
22/01/2013,3143.18
18/01/2013,3134.71
17/01/2013,3136.0
16/01/2013,3117.54
15/01/2013,3110.78
14/01/2013,3117.5
11/01/2013,3125.63
10/01/2013,3121.76
09/01/2013,3105.81
08/01/2013,3091.81
07/01/2013,3098.81
04/01/2013,3101.66
03/01/2013,3100.57
02/01/2013,3112.26
31/12/2012,3019.51
28/12/2012,2960.31
27/12/2012,2985.91
26/12/2012,2990.16
24/12/2012,3012.6
21/12/2012,3021.01
20/12/2012,3050.39
19/12/2012,3044.36
18/12/2012,3054.53
17/12/2012,3010.6
14/12/2012,2971.33
13/12/2012,2992.16
12/12/2012,3013.81
11/12/2012,3022.3
10/12/2012,2986.96
07/12/2012,2978.04
06/12/2012,2989.27
05/12/2012,2973.7
04/12/2012,2996.69
03/12/2012,3002.2
30/11/2012,3010.24
29/11/2012,3012.03
28/11/2012,2991.78
27/11/2012,2967.79
26/11/2012,2976.78
23/11/2012,2966.85
21/11/2012,2926.55
20/11/2012,2916.68
19/11/2012,2916.07
16/11/2012,2853.13
15/11/2012,2836.94
14/11/2012,2846.81
13/11/2012,2883.89
12/11/2012,2904.25
09/11/2012,2904.87
08/11/2012,2895.58
07/11/2012,2937.29
06/11/2012,3011.93
05/11/2012,2999.66
02/11/2012,2982.13
01/11/2012,3020.06
31/10/2012,2977.23
26/10/2012,2987.95
25/10/2012,2986.12
24/10/2012,2981.7
23/10/2012,2990.46
22/10/2012,3016.96
19/10/2012,3005.62
18/10/2012,3072.87
17/10/2012,3104.12
16/10/2012,3101.17
15/10/2012,3064.18
12/10/2012,3044.11
11/10/2012,3049.41
10/10/2012,3051.78
09/10/2012,3065.02
08/10/2012,3112.35
05/10/2012,3136.19
04/10/2012,3149.46
03/10/2012,3135.23
02/10/2012,3120.04
01/10/2012,3113.53
28/09/2012,3116.23
27/09/2012,3136.6
26/09/2012,3093.7
25/09/2012,3117.73
24/09/2012,3160.78
21/09/2012,3179.96
20/09/2012,3175.96
19/09/2012,3182.62
18/09/2012,3177.8
17/09/2012,3178.67
14/09/2012,3183.95
13/09/2012,3155.83
12/09/2012,3114.31
11/09/2012,3104.53
10/09/2012,3104.02
07/09/2012,3136.42
06/09/2012,3135.81
05/09/2012,3069.27
04/09/2012,3075.06
31/08/2012,3066.96
30/08/2012,3048.71
29/08/2012,3081.19
28/08/2012,3077.14
27/08/2012,3073.19
24/08/2012,3069.79
23/08/2012,3053.4
22/08/2012,3073.67
21/08/2012,3067.26
20/08/2012,3076.21
17/08/2012,3076.59
16/08/2012,3062.39
15/08/2012,3030.93
14/08/2012,3016.98
13/08/2012,3022.52
10/08/2012,3020.86
09/08/2012,3018.64
08/08/2012,3011.25
07/08/2012,3015.86
06/08/2012,2989.91
03/08/2012,2967.9
02/08/2012,2909.77
01/08/2012,2920.21
31/07/2012,2939.52
30/07/2012,2945.84
27/07/2012,2958.09
26/07/2012,2893.25
25/07/2012,2854.24
24/07/2012,2862.99
23/07/2012,2890.15
20/07/2012,2925.3
19/07/2012,2965.9
18/07/2012,2942.6
17/07/2012,2910.04
16/07/2012,2896.94
13/07/2012,2908.47
12/07/2012,2866.19
11/07/2012,2887.98
10/07/2012,2902.33
09/07/2012,2931.77
06/07/2012,2937.33
05/07/2012,2976.12
03/07/2012,2976.08
02/07/2012,2951.23
29/06/2012,2935.05
28/06/2012,2849.49
27/06/2012,2875.32
26/06/2012,2854.06
25/06/2012,2836.16
22/06/2012,2892.42
21/06/2012,2859.09
20/06/2012,2930.45
19/06/2012,2929.76
18/06/2012,2895.33
15/06/2012,2872.8
14/06/2012,2836.33
13/06/2012,2818.61
12/06/2012,2843.07
11/06/2012,2809.73
08/06/2012,2858.42
07/06/2012,2831.02
06/06/2012,2844.72
05/06/2012,2778.11
04/06/2012,2760.01
01/06/2012,2747.48
31/05/2012,2827.34
30/05/2012,2837.36
29/05/2012,2870.99
25/05/2012,2837.53
24/05/2012,2839.38
23/05/2012,2850.12
22/05/2012,2839.08
21/05/2012,2847.21
18/05/2012,2778.79
17/05/2012,2813.69
16/05/2012,2874.04
15/05/2012,2893.76
14/05/2012,2902.58
11/05/2012,2933.82
10/05/2012,2933.64
09/05/2012,2934.71
08/05/2012,2946.27
07/05/2012,2957.76
04/05/2012,2956.34
03/05/2012,3024.3
02/05/2012,3059.85
01/05/2012,3050.44
30/04/2012,3046.36
27/04/2012,3069.2
26/04/2012,3050.61
25/04/2012,3029.63
24/04/2012,2961.6
23/04/2012,2970.45
20/04/2012,3000.45
19/04/2012,3007.56
18/04/2012,3031.45
17/04/2012,3042.82
16/04/2012,2988.4
13/04/2012,3011.33
12/04/2012,3055.55
11/04/2012,3016.46
10/04/2012,2991.22
09/04/2012,3047.08
05/04/2012,3080.5
04/04/2012,3068.09
03/04/2012,3113.57
02/04/2012,3119.7
30/03/2012,3091.57
29/03/2012,3095.36
28/03/2012,3104.96
27/03/2012,3120.35
26/03/2012,3122.57
23/03/2012,3067.92
22/03/2012,3063.32
21/03/2012,3075.32
20/03/2012,3074.15
19/03/2012,3078.32
16/03/2012,3055.26
15/03/2012,3056.37
14/03/2012,3040.73
13/03/2012,3039.88
12/03/2012,2983.66
09/03/2012,2988.34
08/03/2012,2970.42
07/03/2012,2935.69
06/03/2012,2910.32
05/03/2012,2950.48
02/03/2012,2976.19
01/03/2012,2988.97
29/02/2012,2966.89
28/02/2012,2986.76
27/02/2012,2966.16
24/02/2012,2963.75
23/02/2012,2956.98
22/02/2012,2933.17
21/02/2012,2948.57
17/02/2012,2951.78
16/02/2012,2959.85
15/02/2012,2915.83
14/02/2012,2931.83
13/02/2012,2931.39
10/02/2012,2903.88
09/02/2012,2927.23
08/02/2012,2915.86
07/02/2012,2904.08
06/02/2012,2901.99
03/02/2012,2905.66
02/02/2012,2859.68
01/02/2012,2848.27
31/01/2012,2813.84
30/01/2012,2811.94
27/01/2012,2816.55
26/01/2012,2805.28
25/01/2012,2818.31
24/01/2012,2786.64
23/01/2012,2784.17
20/01/2012,2786.7
19/01/2012,2788.33
18/01/2012,2769.71
17/01/2012,2728.08
13/01/2012,2710.67
12/01/2012,2724.7
11/01/2012,2710.76
10/01/2012,2702.5
09/01/2012,2676.56
06/01/2012,2674.22
05/01/2012,2669.86
04/01/2012,2648.36
03/01/2012,2648.72
30/12/2011,2605.15
29/12/2011,2613.74
28/12/2011,2589.98
27/12/2011,2625.2
23/12/2011,2618.64
22/12/2011,2599.45
21/12/2011,2577.97
20/12/2011,2603.73
19/12/2011,2523.14
16/12/2011,2555.33
15/12/2011,2541.01
14/12/2011,2539.31
13/12/2011,2579.27
12/12/2011,2612.26
09/12/2011,2646.85
08/12/2011,2596.38
07/12/2011,2649.21
06/12/2011,2649.56
05/12/2011,2655.76
02/12/2011,2626.93
01/12/2011,2626.2
30/11/2011,2620.34
29/11/2011,2515.51
28/11/2011,2527.34
25/11/2011,2441.51
23/11/2011,2460.08
22/11/2011,2521.28
21/11/2011,2523.14
18/11/2011,2572.5
17/11/2011,2587.99
16/11/2011,2639.61
15/11/2011,2686.2
14/11/2011,2657.22
11/11/2011,2678.75
10/11/2011,2625.15
09/11/2011,2621.65
08/11/2011,2727.49
07/11/2011,2695.25
04/11/2011,2686.15
03/11/2011,2697.97
02/11/2011,2639.98
01/11/2011,2606.96
31/10/2011,2684.41
28/10/2011,2737.15
27/10/2011,2738.63
26/10/2011,2650.67
25/10/2011,2638.42
24/10/2011,2699.44
21/10/2011,2637.46
20/10/2011,2598.62
19/10/2011,2604.04
18/10/2011,2657.43
17/10/2011,2614.92
14/10/2011,2667.85
13/10/2011,2620.24
12/10/2011,2604.73
11/10/2011,2583.03
10/10/2011,2566.05
07/10/2011,2479.35
06/10/2011,2506.82
05/10/2011,2460.51
04/10/2011,2404.82
03/10/2011,2335.83
30/09/2011,2415.4
29/09/2011,2480.76
28/09/2011,2491.58
27/09/2011,2546.83
26/09/2011,2516.69
23/09/2011,2483.23
22/09/2011,2455.67
21/09/2011,2538.19
20/09/2011,2590.24
19/09/2011,2612.83
16/09/2011,2622.31
15/09/2011,2607.07
14/09/2011,2572.55
13/09/2011,2532.15
12/09/2011,2495.09
09/09/2011,2467.99
08/09/2011,2529.14
07/09/2011,2548.94
06/09/2011,2473.83
02/09/2011,2480.33
01/09/2011,2546.04
31/08/2011,2579.46
30/08/2011,2576.11
29/08/2011,2562.11
26/08/2011,2479.85
25/08/2011,2419.63
24/08/2011,2467.69
23/08/2011,2446.06
22/08/2011,2345.38
19/08/2011,2341.84
18/08/2011,2380.43
17/08/2011,2511.48
16/08/2011,2523.45
15/08/2011,2555.2
12/08/2011,2507.98
11/08/2011,2492.68
10/08/2011,2381.05
09/08/2011,2482.52
08/08/2011,2357.69
05/08/2011,2532.41
04/08/2011,2556.39
03/08/2011,2693.07
02/08/2011,2669.24
01/08/2011,2744.61
29/07/2011,2756.38
28/07/2011,2766.25
27/07/2011,2764.79
26/07/2011,2839.96
25/07/2011,2842.8
22/07/2011,2858.83
21/07/2011,2834.43
20/07/2011,2814.23
19/07/2011,2826.52
18/07/2011,2765.11
15/07/2011,2789.8
14/07/2011,2762.67
13/07/2011,2796.92
12/07/2011,2781.91
11/07/2011,2802.62
08/07/2011,2859.81
07/07/2011,2872.66
06/07/2011,2834.02
05/07/2011,2825.77
01/07/2011,2816.03
30/06/2011,2773.52
29/06/2011,2740.49
28/06/2011,2729.31
27/06/2011,2688.28
24/06/2011,2652.89
23/06/2011,2686.75
22/06/2011,2669.19
21/06/2011,2687.26
20/06/2011,2629.66
17/06/2011,2616.48
16/06/2011,2623.7
15/06/2011,2631.46
14/06/2011,2678.72
13/06/2011,2639.69
10/06/2011,2643.73
09/06/2011,2684.87
08/06/2011,2675.38
07/06/2011,2701.56
06/06/2011,2702.56
03/06/2011,2732.78
02/06/2011,2773.31
01/06/2011,2769.19
31/05/2011,2835.3
27/05/2011,2796.86
26/05/2011,2782.92
25/05/2011,2761.38
24/05/2011,2746.16
23/05/2011,2758.9
20/05/2011,2803.32
19/05/2011,2823.31
18/05/2011,2815.0
17/05/2011,2783.21
16/05/2011,2782.31
13/05/2011,2828.47
12/05/2011,2863.04
11/05/2011,2845.06
10/05/2011,2871.89
09/05/2011,2843.25
06/05/2011,2827.56
05/05/2011,2814.72
04/05/2011,2828.23
03/05/2011,2841.62
02/05/2011,2864.08
29/04/2011,2873.54
28/04/2011,2872.53
27/04/2011,2869.88
26/04/2011,2847.54
25/04/2011,2825.88
21/04/2011,2820.16
20/04/2011,2802.51
19/04/2011,2744.97
18/04/2011,2735.38
15/04/2011,2764.65
14/04/2011,2760.22
13/04/2011,2761.52
12/04/2011,2744.79
11/04/2011,2771.51
08/04/2011,2780.42
07/04/2011,2796.14
06/04/2011,2799.82
05/04/2011,2791.19
04/04/2011,2789.19
01/04/2011,2789.6
31/03/2011,2781.07
30/03/2011,2776.79
29/03/2011,2756.89
28/03/2011,2730.68
25/03/2011,2743.06
24/03/2011,2736.42
23/03/2011,2698.3
22/03/2011,2683.87
21/03/2011,2692.09
18/03/2011,2643.67
17/03/2011,2636.05
16/03/2011,2616.82
15/03/2011,2667.33
14/03/2011,2700.97
11/03/2011,2715.61
10/03/2011,2701.02
09/03/2011,2751.72
08/03/2011,2765.77
07/03/2011,2745.63
04/03/2011,2784.67
03/03/2011,2798.74
02/03/2011,2748.07
01/03/2011,2737.41
28/02/2011,2782.27
25/02/2011,2781.05
24/02/2011,2737.9
23/02/2011,2722.99
22/02/2011,2756.42
18/02/2011,2833.95
17/02/2011,2831.58
16/02/2011,2825.56
15/02/2011,2804.35
14/02/2011,2817.18
11/02/2011,2809.44
10/02/2011,2790.45
09/02/2011,2789.07
08/02/2011,2797.05
07/02/2011,2783.99
04/02/2011,2769.3
03/02/2011,2753.88
02/02/2011,2749.56
01/02/2011,2751.19
31/01/2011,2700.08
28/01/2011,2686.89
27/01/2011,2755.28
26/01/2011,2739.5
25/01/2011,2719.25
24/01/2011,2717.55
21/01/2011,2689.54
20/01/2011,2704.29
19/01/2011,2725.36
18/01/2011,2765.85
14/01/2011,2755.3
13/01/2011,2735.29
12/01/2011,2737.33
11/01/2011,2716.83
10/01/2011,2707.8
07/01/2011,2703.17
06/01/2011,2709.89
05/01/2011,2702.2
04/01/2011,2681.25
03/01/2011,2691.52
31/12/2010,2652.87
30/12/2010,2662.98
29/12/2010,2666.93
28/12/2010,2662.88
27/12/2010,2667.27
23/12/2010,2665.6
22/12/2010,2671.48
21/12/2010,2667.61
20/12/2010,2649.56
17/12/2010,2642.97
16/12/2010,2637.31
15/12/2010,2617.22
14/12/2010,2627.72
13/12/2010,2624.91
10/12/2010,2637.54
09/12/2010,2616.67
08/12/2010,2609.16
07/12/2010,2598.49
06/12/2010,2594.92
03/12/2010,2591.46
02/12/2010,2579.35
01/12/2010,2549.43
30/11/2010,2498.23
29/11/2010,2525.22
26/11/2010,2534.56
24/11/2010,2543.12
23/11/2010,2494.95
22/11/2010,2532.02
19/11/2010,2518.12
18/11/2010,2514.4
17/11/2010,2476.01
16/11/2010,2469.84
15/11/2010,2513.82
12/11/2010,2518.21
11/11/2010,2555.52
10/11/2010,2578.78
09/11/2010,2562.98
08/11/2010,2580.05
05/11/2010,2578.98
04/11/2010,2577.34
03/11/2010,2540.27
02/11/2010,2533.52
01/11/2010,2504.84
29/10/2010,2507.41
28/10/2010,2507.37
27/10/2010,2503.26
26/10/2010,2497.29
25/10/2010,2490.85
22/10/2010,2479.39
21/10/2010,2459.67
20/10/2010,2457.39
19/10/2010,2436.95
18/10/2010,2480.66
15/10/2010,2468.77
14/10/2010,2435.38
13/10/2010,2441.23
12/10/2010,2417.92
11/10/2010,2402.33
08/10/2010,2401.91
07/10/2010,2383.67
06/10/2010,2380.66
05/10/2010,2399.83
04/10/2010,2344.52
01/10/2010,2370.75
30/09/2010,2368.62
29/09/2010,2376.56
28/09/2010,2379.59
27/09/2010,2369.77
24/09/2010,2381.22
23/09/2010,2327.08
22/09/2010,2334.55
21/09/2010,2349.35
20/09/2010,2355.83
17/09/2010,2315.61
16/09/2010,2303.25
15/09/2010,2301.32
14/09/2010,2289.77
13/09/2010,2285.71
10/09/2010,2242.48
09/09/2010,2236.2
08/09/2010,2228.87
07/09/2010,2208.89
03/09/2010,2233.75
02/09/2010,2200.01
01/09/2010,2176.84
31/08/2010,2114.03
30/08/2010,2119.97
27/08/2010,2153.63
26/08/2010,2118.69
25/08/2010,2141.54
24/08/2010,2123.76
23/08/2010,2159.63
20/08/2010,2179.76
19/08/2010,2178.95
18/08/2010,2215.7
17/08/2010,2209.44
16/08/2010,2181.87
13/08/2010,2173.48
12/08/2010,2190.27
11/08/2010,2208.63
10/08/2010,2277.17
09/08/2010,2305.69
06/08/2010,2288.47
05/08/2010,2293.06
04/08/2010,2303.57
03/08/2010,2283.52
02/08/2010,2295.36
30/07/2010,2254.7
29/07/2010,2251.69
28/07/2010,2264.56
27/07/2010,2288.25
26/07/2010,2296.43
23/07/2010,2269.47
22/07/2010,2245.89
21/07/2010,2187.33
20/07/2010,2222.49
19/07/2010,2198.23
16/07/2010,2179.05
15/07/2010,2249.08
14/07/2010,2249.84
13/07/2010,2242.03
12/07/2010,2198.36
09/07/2010,2196.45
08/07/2010,2175.4
07/07/2010,2159.47
06/07/2010,2093.88
02/07/2010,2091.79
01/07/2010,2101.36
30/06/2010,2109.24
29/06/2010,2135.18
28/06/2010,2220.65
25/06/2010,2223.48
24/06/2010,2217.42
23/06/2010,2254.23
22/06/2010,2261.8
21/06/2010,2289.09
18/06/2010,2309.8
17/06/2010,2307.16
16/06/2010,2305.93
15/06/2010,2305.88
14/06/2010,2243.96
11/06/2010,2243.6
10/06/2010,2218.71
09/06/2010,2158.85
08/06/2010,2170.57
07/06/2010,2173.9
04/06/2010,2219.17
03/06/2010,2303.03
02/06/2010,2281.07
01/06/2010,2222.33
28/05/2010,2257.04
27/05/2010,2277.68
26/05/2010,2195.88
25/05/2010,2210.95
24/05/2010,2213.55
21/05/2010,2229.04
20/05/2010,2204.01
19/05/2010,2298.37
18/05/2010,2317.26
17/05/2010,2354.23
14/05/2010,2346.85
13/05/2010,2394.36
12/05/2010,2425.02
11/05/2010,2375.31
10/05/2010,2374.67
07/05/2010,2265.64
06/05/2010,2319.64
05/05/2010,2402.29
04/05/2010,2424.25
03/05/2010,2498.74
30/04/2010,2461.19
29/04/2010,2511.92
28/04/2010,2471.73
27/04/2010,2471.47
26/04/2010,2522.95
23/04/2010,2530.15
22/04/2010,2519.07
21/04/2010,2504.61
20/04/2010,2500.31
19/04/2010,2480.11
16/04/2010,2481.26
15/04/2010,2515.69
14/04/2010,2504.86
13/04/2010,2465.99
12/04/2010,2457.87
09/04/2010,2454.05
08/04/2010,2436.81
07/04/2010,2431.16
06/04/2010,2436.81
05/04/2010,2429.53
01/04/2010,2402.58
